mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__dropout_rate,param_model__learning_rate,param_model__n_layers,param_model__n_neurons,param_model__optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
2.0135614395141603,0.17562663188973643,0.20160441398620604,0.034733038553254256,relu,0.1,0.0001,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.0001, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5922330097087378,0.5728155339805825,0.5469255663430421,0.6623376623376623,0.5357142857142857,0.5820052116168621,0.04475665760784997,106
1.2443907737731934,0.07670606819738889,0.14495177268981935,0.005659889287398131,relu,0.1,0.005,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.005, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.9093851132686084,0.8932038834951457,0.889967637540453,0.9188311688311688,0.8798701298701299,0.8982515866011012,0.013996111538981552,4
1.6397568702697753,0.08729951445236013,0.1564110279083252,0.004840945526324854,relu,0.1,0.005,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.005, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.9061488673139159,0.7928802588996764,0.8867313915857605,0.8831168831168831,0.8181818181818182,0.8574118438196108,0.043815528638579404,36
2.0191874504089355,0.5227303363447945,0.18491382598876954,0.00727326343859825,relu,0.1,0.005,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.005, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8996763754045307,0.8478964401294499,0.8511326860841424,0.9318181818181818,0.8831168831168831,0.8827281133106375,0.031332877411009506,13
1.3377965450286866,0.09518863053266216,0.1717527389526367,0.029952500944378284,relu,0.1,0.001,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.001, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8867313915857605,0.8802588996763754,0.8381877022653722,0.8993506493506493,0.8766233766233766,0.8762304039003068,0.020535076554606124,18
1.6887717247009277,0.17223488414111826,0.16619405746459961,0.0063207083857060005,relu,0.1,0.001,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.001, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8576051779935275,0.8478964401294499,0.8802588996763754,0.8831168831168831,0.8668831168831169,0.8671521035598705,0.013331609103861669,27
1.8559508800506592,0.05907556695994187,0.17407827377319335,0.009056815834325861,relu,0.1,0.001,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.001, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8349514563106796,0.8770226537216829,0.8576051779935275,0.8668831168831169,0.8506493506493507,0.8574223511116715,0.014314510298817387,35
1.2585436344146728,0.058634466768582985,0.15025854110717773,0.02333343222615878,relu,0.1,0.05,1,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.05, 'model__n_layers': 1, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.8640776699029126,0.5275080906148867,0.8478964401294499,0.8993506493506493,0.8603896103896104,0.7998444920775019,0.13723643327734822,52
1.74871826171875,0.2940982873562628,0.18839621543884277,0.037118014769864774,relu,0.1,0.05,2,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.05, 'model__n_layers': 2, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.5275080906148867,0.7378640776699029,0.6699029126213593,0.487012987012987,0.8701298701298701,0.6584835876098012,0.13984459930405846,84
2.79634165763855,0.8094315793568447,0.22602810859680175,0.036476577497056704,relu,0.1,0.05,3,16,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.1, 'model__learning_rate': 0.05, 'model__n_layers': 3, 'model__n_neurons': 16, 'model__optimizer': 'adam'}",0.4368932038834951,0.5275080906148867,0.47249190938511326,0.8409090909090909,0.8084415584415584,0.6172487706468288,0.17211315461753668,100
