mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__dropout_rate,param_model__learning_rate,param_model__n_layers,param_model__n_neurons,param_model__optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
1.5424280643463135,0.18104806989890881,0.2976401329040527,0.09277945288076793,relu,0.0,0.0005,1,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 1, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.889967637540453,0.8640776699029126,0.889967637540453,0.9253246753246753,0.922077922077922,0.8982831084772831,0.022828690867935028,23
1.5901374816894531,0.08989735683447245,0.28752937316894533,0.022980852689177874,relu,0.0,0.0005,2,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 2, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8867313915857605,0.8090614886731392,0.9093851132686084,0.935064935064935,0.9123376623376623,0.890516118186021,0.043510910526945556,38
1.6462897300720214,0.10199764878501992,0.2615193843841553,0.08067111382160025,relu,0.0,0.0005,3,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 3, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8478964401294499,0.8543689320388349,0.919093851132686,0.948051948051948,0.9058441558441559,0.8950510654394149,0.03842456133316495,29
1.618173599243164,0.16260720640894533,0.24151148796081542,0.04682105798100123,relu,0.0,0.0001,1,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 1, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8673139158576052,0.8964401294498382,0.919093851132686,0.948051948051948,0.9090909090909091,0.9079981507165973,0.02652323581780343,7
1.5393854141235352,0.12221724345537689,0.25442867279052733,0.08827556157197097,relu,0.0,0.0001,2,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 2, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8996763754045307,0.9255663430420712,0.9093851132686084,0.9415584415584416,0.8831168831168831,0.911860631278107,0.020251389134415484,6
1.2953848361968994,0.1462560044727214,0.23590497970581054,0.025203565226564868,relu,0.0,0.0001,3,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 3, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.883495145631068,0.9255663430420712,0.9288025889967637,0.9318181818181818,0.9058441558441559,0.9151052830664479,0.018228221067120305,4
1.223072338104248,0.05903929139069487,0.18969979286193847,0.03137828752869186,relu,0.0,0.005,1,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.005, 'model__n_layers': 1, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.883495145631068,0.9385113268608414,0.8349514563106796,0.6688311688311688,0.8441558441558441,0.8339889883579203,0.09028529836720899,77
1.2705372333526612,0.14819536600518998,0.23952827453613282,0.01484104248719253,relu,0.0,0.005,2,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.005, 'model__n_layers': 2, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8737864077669902,0.7540453074433657,0.8770226537216829,0.8668831168831169,0.8668831168831169,0.8477241205396545,0.047005321330771864,71
1.3701053619384767,0.1716752276249951,0.21202669143676758,0.025945849296600685,relu,0.0,0.005,3,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.005, 'model__n_layers': 3, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8964401294498382,0.8802588996763754,0.8673139158576052,0.9025974025974026,0.8928571428571429,0.8878934980876728,0.012615021066453984,43
1.2994703292846679,0.12566235108502027,0.22732858657836913,0.03938829419036408,relu,0.0,0.001,1,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.001, 'model__n_layers': 1, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8996763754045307,0.883495145631068,0.912621359223301,0.9318181818181818,0.8733766233766234,0.9001975370907409,0.020750033406218844,20
1.4215291023254395,0.1753567030057542,0.2242063522338867,0.03875185356170313,relu,0.0,0.001,2,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.001, 'model__n_layers': 2, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8802588996763754,0.8996763754045307,0.8964401294498382,0.8993506493506493,0.8993506493506493,0.8950153406464085,0.007471246500752158,30
1.368947982788086,0.08096065063471854,0.20007877349853515,0.02646819991936352,relu,0.0,0.001,3,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.001, 'model__n_layers': 3, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8867313915857605,0.7961165048543689,0.889967637540453,0.8701298701298701,0.8733766233766234,0.8632644054974152,0.03441509597092357,61
1.3358738899230957,0.19114701992925062,0.24172558784484863,0.04167275028766414,relu,0.0,0.05,1,64,adam,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.05, 'model__n_layers': 1, 'model__n_neurons': 64, 'model__optimizer': 'adam'}",0.8543689320388349,0.7119741100323624,0.8381877022653722,0.8474025974025974,0.8636363636363636,0.823113941075106,0.05619281152816905,82
