mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__activation,param_model__dropout_rate,param_model__learning_rate,param_model__n_layers,param_model__n_neurons,param_model__optimizer,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.39478607177734376,0.051957523323596155,0.05708842277526856,0.00043101124246630455,relu,0.0,0.0005,1,32,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 1, 'model__n_neurons': 32, 'model__optimizer': 'rmsprop'}",0.8640776699029126,0.8770226537216829,0.8996763754045307,0.8603896103896104,0.8668831168831169,0.8736098852603706,0.014156250259774001,46
0.4036118030548096,0.05827599021152189,0.057216739654541014,0.0004129891719843604,relu,0.0,0.0005,1,64,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 1, 'model__n_neurons': 64, 'model__optimizer': 'rmsprop'}",0.8802588996763754,0.883495145631068,0.8996763754045307,0.8668831168831169,0.8896103896103896,0.8839847854410963,0.010811683099244272,13
0.43338327407836913,0.005120074088627985,0.06464457511901855,0.0014107965932261403,relu,0.0,0.0005,2,32,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 2, 'model__n_neurons': 32, 'model__optimizer': 'rmsprop'}",0.8705501618122977,0.8543689320388349,0.8867313915857605,0.8571428571428571,0.9025974025974026,0.8742781490354306,0.01822611538820977,43
0.4453734397888184,0.012509536788604128,0.10417890548706055,0.07879322758082515,relu,0.0,0.0005,2,64,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 2, 'model__n_neurons': 64, 'model__optimizer': 'rmsprop'}",0.889967637540453,0.8770226537216829,0.9029126213592233,0.8506493506493507,0.8863636363636364,0.8813831799268692,0.017467668179083854,19
0.49081859588623045,0.003583435836504787,0.07027726173400879,0.0010953544921037395,relu,0.0,0.0005,3,32,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 3, 'model__n_neurons': 32, 'model__optimizer': 'rmsprop'}",0.8640776699029126,0.8867313915857605,0.8737864077669902,0.8506493506493507,0.8896103896103896,0.8729710419030807,0.014451504440483737,50
0.5468388080596924,0.09593740915129507,0.07169079780578613,0.0016722774654906426,relu,0.0,0.0005,3,64,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0005, 'model__n_layers': 3, 'model__n_neurons': 64, 'model__optimizer': 'rmsprop'}",0.8705501618122977,0.8414239482200647,0.883495145631068,0.8636363636363636,0.8668831168831169,0.8651977472365822,0.013666858008094791,73
0.3917418956756592,0.00659416663497714,0.0628173828125,0.0013816642585474973,relu,0.0,0.0001,1,32,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 1, 'model__n_neurons': 32, 'model__optimizer': 'rmsprop'}",0.6634304207119741,0.7378640776699029,0.8252427184466019,0.7402597402597403,0.724025974025974,0.7381645862228388,0.05171494355960674,176
0.40609130859375,0.01971067696168633,0.06222071647644043,0.0010160219270712399,relu,0.0,0.0001,1,64,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 1, 'model__n_neurons': 64, 'model__optimizer': 'rmsprop'}",0.8058252427184466,0.7831715210355987,0.7896440129449838,0.7824675324675324,0.7954545454545454,0.7913125709242214,0.008661051667507585,156
0.5052038669586182,0.11472110686384214,0.06757841110229493,0.0012142142540111204,relu,0.0,0.0001,2,32,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 2, 'model__n_neurons': 32, 'model__optimizer': 'rmsprop'}",0.6957928802588996,0.7864077669902912,0.6731391585760518,0.762987012987013,0.7207792207792207,0.7278212079182953,0.04179604915735356,185
0.4392230033874512,0.00366385285963267,0.06530284881591797,0.0008052483370211332,relu,0.0,0.0001,2,64,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 2, 'model__n_neurons': 64, 'model__optimizer': 'rmsprop'}",0.7799352750809061,0.8155339805825242,0.8414239482200647,0.8051948051948052,0.7727272727272727,0.8029630563611146,0.024846449902811395,147
0.5590636730194092,0.13545573077678788,0.07060537338256836,0.0008331089799873517,relu,0.0,0.0001,3,32,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 3, 'model__n_neurons': 32, 'model__optimizer': 'rmsprop'}",0.598705501618123,0.48220064724919093,0.7378640776699029,0.7792207792207793,0.685064935064935,0.6566111881645862,0.10603477250545432,210
0.4918527126312256,0.003022042229590717,0.07046351432800294,0.0008419631675351288,relu,0.0,0.0001,3,64,rmsprop,"{'model__activation': 'relu', 'model__dropout_rate': 0.0, 'model__learning_rate': 0.0001, 'model__n_layers': 3, 'model__n_neurons': 64, 'model__optimizer': 'rmsprop'}",0.8414239482200647,0.7766990291262136,0.8025889967637541,0.7272727272727273,0.8084415584415584,0.7912852519648637,0.038069314610936086,157
